level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	762	1000	-1	
2	1	1	0	0	0	0	1	603	5	-1	
3	1	1	1	0	0	0	1	603	5	-1	
4	1	1	1	1	0	0	1	603	5	-1	
5	1	1	1	1	1	0	1	603	5	95.000000	 
2	1	2	0	0	0	64	51	590	7	-1	
3	1	2	1	0	0	64	51	590	7	-1	
4	1	2	1	1	0	64	51	590	7	-1	
5	1	2	1	1	1	64	51	590	7	95.000000	 
2	1	3	0	0	0	35	50	439	46	-1	
3	1	3	1	0	0	35	50	439	46	-1	
4	1	3	1	1	0	35	50	439	46	-1	
5	1	3	1	1	1	35	76	3	2	6.103973	.
5	1	3	1	1	2	55	50	71	46	91.676300	‘alm
5	1	3	1	1	3	426	60	20	22	71.440239	CLM
5	1	3	1	1	4	452	60	22	22	0.000000	Asse
2	1	4	0	0	0	474	68	17	6	-1	
3	1	4	1	0	0	474	68	17	6	-1	
4	1	4	1	1	0	474	68	17	6	-1	
5	1	4	1	1	1	474	68	17	6	95.000000	 
2	1	5	0	0	0	426	88	66	9	-1	
3	1	5	1	0	0	426	88	66	9	-1	
4	1	5	1	1	0	426	88	66	9	-1	
5	1	5	1	1	1	426	89	17	8	71.474358	470
5	1	5	1	1	2	447	88	15	9	74.425995	Wak
5	1	5	1	1	3	469	88	23	9	68.317978	Sree:
2	1	6	0	0	0	426	100	94	8	-1	
3	1	6	1	0	0	426	100	94	8	-1	
4	1	6	1	1	0	426	100	94	8	-1	
5	1	6	1	1	1	426	100	43	8	51.933350	Prncaton,
5	1	6	1	1	2	476	100	12	8	53.052643	NY
5	1	6	1	1	3	492	100	28	8	71.930969	08849
2	1	7	0	0	0	88	112	405	171	-1	
3	1	7	1	0	0	88	112	402	150	-1	
4	1	7	1	1	0	426	112	62	8	-1	
5	1	7	1	1	1	426	112	62	8	0.000000	609.a80177
4	1	7	1	2	0	88	212	402	14	-1	
5	1	7	1	2	1	88	215	25	9	88.423805	‘The
5	1	7	1	2	2	122	216	68	8	86.699867	American
5	1	7	1	2	3	199	214	59	10	96.860939	Tobacco
5	1	7	1	2	4	268	215	58	11	96.875435	Company
5	1	7	1	2	5	442	212	48	8	82.762177	Invoice
5	1	7	1	2	6	479	203	15	29	92.875107	No.
4	1	7	1	3	0	89	225	401	13	-1	
5	1	7	1	3	1	89	230	25	8	94.377274	Six
5	1	7	1	3	2	123	229	68	9	96.828720	Stamford
5	1	7	1	3	3	200	229	42	9	95.016037	Forum
5	1	7	1	3	4	427	225	63	9	25.524284	Cert
5	1	7	1	3	5	460	214	13	30	39.783474	PO.
5	1	7	1	3	6	478	214	15	30	39.783474	No.
4	1	7	1	4	0	89	239	401	23	-1	
5	1	7	1	4	1	89	243	73	12	88.146828	stamford,
5	1	7	1	4	2	174	243	17	9	94.473953	CT
5	1	7	1	4	3	200	243	40	9	96.415344	06904
5	1	7	1	4	4	457	239	33	23	22.575157	be
3	1	7	2	0	0	88	255	405	28	-1	
4	1	7	2	1	0	479	255	14	7	-1	
5	1	7	2	1	1	479	255	14	7	70.739983	ate
4	1	7	2	2	0	88	267	405	16	-1	
5	1	7	2	2	1	88	272	40	9	94.205322	Attn:
5	1	7	2	2	2	149	272	22	9	80.357750	Mr,
5	1	7	2	2	3	182	271	51	10	93.228088	Robert
5	1	7	2	2	4	242	270	50	13	77.014061	Spight
5	1	7	2	2	5	467	267	26	8	84.609665	Terms
2	1	8	0	0	0	514	213	39	9	-1	
3	1	8	1	0	0	514	213	39	9	-1	
4	1	8	1	1	0	514	213	39	9	-1	
5	1	8	1	1	1	514	213	39	9	82.974548	14833
2	1	9	0	0	0	512	241	109	40	-1	
3	1	9	1	0	0	512	241	109	40	-1	
4	1	9	1	1	0	513	241	66	12	-1	
5	1	9	1	1	1	513	241	66	12	28.221901	TOSIAM/A
4	1	9	1	2	0	512	255	109	12	-1	
5	1	9	1	2	1	512	255	33	12	66.725708	July
5	1	9	1	2	2	556	256	21	10	93.627434	30,
5	1	9	1	2	3	590	255	31	9	95.933014	1992
4	1	9	1	3	0	513	269	92	12	-1	
5	1	9	1	3	1	513	270	24	9	91.387863	Net
5	1	9	1	3	2	547	270	15	8	91.387863	30
5	1	9	1	3	3	572	269	33	12	83.305481	days
2	1	10	0	0	0	63	304	591	7	-1	
3	1	10	1	0	0	63	304	591	7	-1	
4	1	10	1	1	0	63	304	591	7	-1	
5	1	10	1	1	1	59	291	77	28	0.000000	—_—
2	1	11	0	0	0	63	322	499	15	-1	
3	1	11	1	0	0	63	322	499	15	-1	
4	1	11	1	1	0	63	322	499	15	-1	
5	1	11	1	1	1	63	322	52	10	0.000000	Sescrion:
5	1	11	1	1	2	122	328	77	9	39.982719	yowCLATR
5	1	11	1	1	3	208	328	41	9	95.517685	MAKES
5	1	11	1	1	4	259	327	41	9	95.517685	SENSE
5	1	11	1	1	5	309	327	43	9	88.869507	ADDED
5	1	11	1	1	6	360	327	42	9	92.745735	VALUE
5	1	11	1	1	7	412	326	84	10	91.898811	BOUNCEBACK
5	1	11	1	1	8	505	326	57	9	96.794083	COUPONS
2	1	12	0	0	0	123	397	220	24	-1	
3	1	12	1	0	0	123	397	220	24	-1	
4	1	12	1	1	0	123	397	220	12	-1	
5	1	12	1	1	1	123	397	67	10	72.791328	creative
5	1	12	1	1	2	200	397	98	12	96.782921	Development,
5	1	12	1	1	3	310	397	33	9	95.098251	Fees
4	1	12	1	2	0	123	410	200	11	-1	
5	1	12	1	2	1	123	412	25	9	96.798470	and
5	1	12	1	2	2	157	412	25	9	96.112038	Art
5	1	12	1	2	3	192	411	32	10	96.112038	thru
5	1	12	1	2	4	234	410	89	11	93.867157	Mechanical.
2	1	13	0	0	0	306	485	5	237	-1	
3	1	13	1	0	0	306	485	5	237	-1	
4	1	13	1	1	0	306	485	5	237	-1	
5	1	13	1	1	1	306	485	5	237	95.000000	 
2	1	14	0	0	0	306	478	219	232	-1	
3	1	14	1	0	0	306	478	219	232	-1	
4	1	14	1	1	0	306	478	219	232	-1	
5	1	14	1	1	1	306	478	219	232	95.000000	  
2	1	15	0	0	0	514	409	82	12	-1	
3	1	15	1	0	0	514	409	82	12	-1	
4	1	15	1	1	0	514	409	82	12	-1	
5	1	15	1	1	1	514	409	6	12	91.089569	$
5	1	15	1	1	2	531	410	65	11	94.239273	6,375.00
2	1	16	0	0	0	313	705	255	17	-1	
3	1	16	1	0	0	313	705	255	17	-1	
4	1	16	1	1	0	313	705	255	17	-1	
5	1	16	1	1	1	313	711	49	6	52.138805	account
5	1	16	1	1	2	379	701	14	25	59.508339	|
5	1	16	1	1	3	385	706	162	16	0.000000	poooorsSasozldasos
5	1	16	1	1	4	551	705	17	15	49.476124	Y/
2	1	17	0	0	0	102	877	616	56	-1	
3	1	17	1	0	0	102	877	616	56	-1	
4	1	17	1	1	0	102	877	616	56	-1	
5	1	17	1	1	1	102	877	616	56	95.000000	 
