level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	771	1000	-1	
2	1	1	0	0	0	27	97	25	27	-1	
3	1	1	1	0	0	27	97	25	27	-1	
4	1	1	1	1	0	27	97	25	27	-1	
5	1	1	1	1	1	27	97	25	27	95.000000	 
2	1	2	0	0	0	262	11	383	30	-1	
3	1	2	1	0	0	262	11	383	30	-1	
4	1	2	1	1	0	262	11	383	30	-1	
5	1	2	1	1	1	262	19	14	22	32.721375	C
5	1	2	1	1	2	511	19	15	22	81.865196	C
5	1	2	1	1	3	599	13	46	19	29.147583	Mr
2	1	3	0	0	0	481	84	260	31	-1	
3	1	3	1	0	0	481	84	260	31	-1	
4	1	3	1	1	0	481	84	260	13	-1	
5	1	3	1	1	1	481	84	43	13	93.240913	TAFT,
5	1	3	1	1	2	531	84	97	12	92.985535	STETTINIUS
5	1	3	1	1	3	633	85	10	11	93.242249	&
5	1	3	1	1	4	650	85	91	12	64.946259	HOLLISTER,
4	1	3	1	2	0	537	106	148	9	-1	
5	1	3	1	2	1	537	106	89	9	96.728859	ATTORNEYS
5	1	3	1	2	2	632	106	17	9	94.679771	AT
5	1	3	1	2	3	655	107	30	8	91.841614	LAW
2	1	4	0	0	0	507	124	209	23	-1	
3	1	4	1	0	0	507	124	209	23	-1	
4	1	4	1	1	0	507	124	209	8	-1	
5	1	4	1	1	1	507	124	23	7	95.484421	1800
5	1	4	1	1	2	534	124	32	7	96.101387	FIRST
5	1	4	1	1	3	571	124	57	7	96.795120	NATIONAL
5	1	4	1	1	4	632	124	32	7	96.960396	BANK
5	1	4	1	1	5	668	124	48	8	94.451370	CENTER
4	1	4	1	2	0	543	138	135	9	-1	
5	1	4	1	2	1	543	138	66	9	25.801674	CINCINNATI,
5	1	4	1	2	2	613	139	29	7	91.232780	OHIO
5	1	4	1	2	3	646	139	32	7	80.420380	48202
2	1	5	0	0	0	649	8	118	18	-1	
3	1	5	1	0	0	649	8	118	18	-1	
4	1	5	1	1	0	649	8	118	18	-1	
5	1	5	1	1	1	649	8	33	18	64.252365	av
5	1	5	1	1	2	757	16	10	8	9.404877	v
2	1	6	0	0	0	10	198	758	7	-1	
3	1	6	1	0	0	10	198	758	7	-1	
4	1	6	1	1	0	10	198	758	7	-1	
5	1	6	1	1	1	10	198	758	7	95.000000	 
2	1	7	0	0	0	10	202	757	7	-1	
3	1	7	1	0	0	10	202	757	7	-1	
4	1	7	1	1	0	10	202	757	7	-1	
5	1	7	1	1	1	10	202	757	7	95.000000	 
2	1	8	0	0	0	47	155	649	186	-1	
3	1	8	1	0	0	47	155	649	186	-1	
4	1	8	1	1	0	572	155	76	8	-1	
5	1	8	1	1	1	572	144	24	28	73.591408	(513)
5	1	8	1	1	2	603	144	49	28	66.378906	381-2838,
4	1	8	1	2	0	47	284	259	11	-1	
5	1	8	1	2	1	47	284	42	10	92.870239	BROWN
5	1	8	1	2	2	101	284	6	10	79.395134	&
5	1	8	1	2	3	119	284	88	11	92.357330	WILLTAMSON
5	1	8	1	2	4	219	285	61	10	89.847801	TOBACCO
5	1	8	1	2	5	290	285	16	10	95.027138	CO
4	1	8	1	3	0	49	300	258	10	-1	
5	1	8	1	3	1	49	300	32	10	95.594589	1500
5	1	8	1	3	2	92	300	43	10	89.907822	BROWN
5	1	8	1	3	3	147	301	6	9	91.604370	&
5	1	8	1	3	4	165	300	88	10	89.382271	WILLIAMSGN
5	1	8	1	3	5	265	300	42	10	0.000000	TGWE®
4	1	8	1	4	0	47	315	125	10	-1	
5	1	8	1	4	1	47	315	33	10	66.615929	P.O.
5	1	8	1	4	2	92	315	25	10	36.712212	80x
5	1	8	1	4	3	130	315	42	10	78.037079	36090
4	1	8	1	5	0	47	330	649	11	-1	
5	1	8	1	5	1	47	330	70	11	27.716629	LOUISVILLE+
5	1	8	1	5	2	156	332	16	8	70.136040	KY
5	1	8	1	5	3	192	331	42	9	62.598499	46232
5	1	8	1	5	4	547	331	58	10	95.221390	INVOICE
5	1	8	1	5	5	655	331	41	10	92.792633	35918
2	1	9	0	0	0	120	332	23	8	-1	
3	1	9	1	0	0	120	332	23	8	-1	
4	1	9	1	1	0	120	332	23	8	-1	
5	1	9	1	1	1	120	332	23	8	95.000000	 
2	1	10	0	0	0	605	332	18	8	-1	
3	1	10	1	0	0	605	332	18	8	-1	
4	1	10	1	1	0	605	332	18	8	-1	
5	1	10	1	1	1	605	332	18	8	95.000000	 
2	1	11	0	0	0	48	345	240	11	-1	
3	1	11	1	0	0	48	345	240	11	-1	
4	1	11	1	1	0	48	345	240	11	-1	
5	1	11	1	1	1	48	345	34	10	94.924713	ATTN
5	1	11	1	1	2	93	346	34	9	94.100372	JOHN
5	1	11	1	1	3	138	346	43	9	94.100372	DAVID
5	1	11	1	1	4	192	346	51	10	8.985985	MYLES»
5	1	11	1	1	5	256	346	32	10	75.192627	ESQ.
2	1	12	0	0	0	47	436	260	11	-1	
3	1	12	1	0	0	47	436	260	11	-1	
4	1	12	1	1	0	47	436	260	11	-1	
5	1	12	1	1	1	47	436	25	11	96.763161	FOR
5	1	12	1	1	2	84	436	105	11	86.965622	PROFESSIONAL
5	1	12	1	1	3	201	437	69	10	84.081131	SERVICES
5	1	12	1	1	4	282	437	25	10	9.536140	REN!
2	1	13	0	0	0	572	376	124	10	-1	
3	1	13	1	0	0	572	376	124	10	-1	
4	1	13	1	1	0	572	376	124	10	-1	
5	1	13	1	1	1	572	376	42	9	95.717865	APRIL
5	1	13	1	1	2	627	376	23	9	66.202843	254
5	1	13	1	1	3	664	376	32	10	91.644600	1988
2	1	14	0	0	0	309	437	44	10	-1	
3	1	14	1	0	0	309	437	44	10	-1	
4	1	14	1	1	0	309	437	44	10	-1	
5	1	14	1	1	1	309	437	44	10	95.000000	 
2	1	15	0	0	0	84	451	196	10	-1	
3	1	15	1	0	0	84	451	196	10	-1	
4	1	15	1	1	0	84	451	196	10	-1	
5	1	15	1	1	1	84	451	61	10	96.458519	THROUGH
5	1	15	1	1	2	156	451	43	10	95.782974	MARCH
5	1	15	1	1	3	211	452	22	9	86.752357	31+
5	1	15	1	1	4	248	452	32	9	91.951233	1986
2	1	16	0	0	0	42	490	11	11	-1	
3	1	16	1	0	0	42	490	11	11	-1	
4	1	16	1	1	0	42	490	11	11	-1	
5	1	16	1	1	1	42	490	11	11	95.000000	 
2	1	17	0	0	0	21	542	70	57	-1	
3	1	17	1	0	0	21	542	70	57	-1	
