level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	762	1000	-1	
2	1	1	0	0	0	235	88	308	48	-1	
3	1	1	1	0	0	235	88	308	48	-1	
4	1	1	1	1	0	235	88	308	48	-1	
5	1	1	1	1	1	235	88	18	48	30.518517	Fs
5	1	1	1	1	2	454	105	16	21	85.969170	r
5	1	1	1	1	3	505	96	38	15	19.677086	WFAA
2	1	2	0	0	0	415	136	100	8	-1	
3	1	2	1	0	0	415	136	100	8	-1	
4	1	2	1	1	0	415	136	100	8	-1	
5	1	2	1	1	1	415	136	100	8	0.000000	permet
2	1	3	0	0	0	26	92	612	258	-1	
3	1	3	1	0	0	26	92	612	258	-1	
4	1	3	1	1	0	30	92	608	56	-1	
5	1	3	1	1	1	30	120	132	25	95.000000	 
5	1	3	1	1	2	513	92	125	56	95.000000	 
4	1	3	1	2	0	30	145	132	16	-1	
5	1	3	1	2	1	30	145	132	16	95.000000	  
4	1	3	1	3	0	28	161	134	46	-1	
5	1	3	1	3	1	28	161	134	46	95.000000	   
4	1	3	1	4	0	28	207	134	18	-1	
5	1	3	1	4	1	28	207	134	18	95.000000	  
4	1	3	1	5	0	28	225	134	21	-1	
5	1	3	1	5	1	28	225	134	21	95.000000	 
4	1	3	1	6	0	27	246	135	39	-1	
5	1	3	1	6	1	27	246	135	39	95.000000	    
4	1	3	1	7	0	26	285	137	27	-1	
5	1	3	1	7	1	26	285	137	27	95.000000	  
4	1	3	1	8	0	26	312	140	38	-1	
5	1	3	1	8	1	26	340	23	10	95.000000	 
5	1	3	1	8	2	125	312	41	28	95.000000	 
2	1	4	0	0	0	26	135	624	252	-1	
3	1	4	1	0	0	26	135	624	252	-1	
4	1	4	1	1	0	402	135	15	26	-1	
5	1	4	1	1	1	402	135	15	26	95.000000	  
4	1	4	1	2	0	402	161	15	51	-1	
5	1	4	1	2	1	402	161	15	51	95.000000	    
4	1	4	1	3	0	402	212	14	34	-1	
5	1	4	1	3	1	402	212	14	34	95.000000	  
4	1	4	1	4	0	400	246	19	18	-1	
5	1	4	1	4	1	400	246	19	18	95.000000	  
4	1	4	1	5	0	400	264	103	22	-1	
5	1	4	1	5	1	400	264	103	22	95.000000	   
4	1	4	1	6	0	385	286	265	89	-1	
5	1	4	1	6	1	385	286	265	89	95.000000	   
4	1	4	1	7	0	26	375	589	12	-1	
5	1	4	1	7	1	26	375	589	12	95.000000	   
2	1	5	0	0	0	263	141	274	61	-1	
3	1	5	1	0	0	263	141	274	61	-1	
4	1	5	1	1	0	263	141	230	16	-1	
5	1	5	1	1	1	263	141	102	13	96.178116	RECEIVED
5	1	5	1	1	2	419	148	42	9	32.875664	INVOICE
5	1	5	1	1	3	469	149	24	8	30.361397	PIE
4	1	5	1	2	0	274	164	78	12	-1	
5	1	5	1	2	1	274	164	24	11	7.871086	AGG
5	1	5	1	2	2	303	164	18	11	7.871086	29
5	1	5	1	2	3	328	164	24	12	70.929092	1978
