level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	762	1000	-1	
2	1	1	0	0	0	209	8	441	35	-1	
3	1	1	1	0	0	209	8	441	35	-1	
4	1	1	1	1	0	209	8	441	35	-1	
5	1	1	1	1	1	209	9	16	33	41.172440	Cc
5	1	1	1	1	2	427	8	69	35	49.818443	CRG
5	1	1	1	1	3	503	12	108	16	96.869972	International
5	1	1	1	1	4	620	12	30	15	95.122124	Inc.
2	1	2	0	0	0	11	45	594	35	-1	
3	1	2	1	0	0	11	45	594	35	-1	
4	1	2	1	1	0	332	45	273	9	-1	
5	1	2	1	1	1	332	45	53	9	42.275852	WETCHUN
5	1	2	1	1	2	395	45	53	9	52.623783	HACLEOD
5	1	2	1	1	3	458	46	6	7	72.234283	&
5	1	2	1	1	4	474	45	37	9	86.895103	GROVE
5	1	2	1	1	5	521	45	45	9	90.067833	PUGLIC
5	1	2	1	1	6	576	46	29	8	58.350864	FEL.
4	1	2	1	2	0	11	58	445	9	-1	
5	1	2	1	2	1	11	60	5	3	28.818886	a
5	1	2	1	2	2	65	58	21	9	38.684608	ous
5	1	2	1	2	3	332	58	6	8	49.788727	3
5	1	2	1	2	4	348	58	53	9	37.581707	GATEWAY
5	1	2	1	2	5	410	58	46	9	79.395462	CENTER
4	1	2	1	3	0	324	71	171	9	-1	
5	1	2	1	3	1	324	71	92	9	54.949989	“PITTSBURGH,
5	1	2	1	3	2	426	71	21	8	45.062389	Phe
5	1	2	1	3	3	458	71	37	9	88.567688	15222
2	1	3	0	0	0	5	24	55	31	-1	
3	1	3	1	0	0	5	24	55	31	-1	
4	1	3	1	1	0	5	24	55	31	-1	
5	1	3	1	1	1	5	24	55	31	95.000000	 
2	1	4	0	0	0	221	124	22	8	-1	
3	1	4	1	0	0	221	124	22	8	-1	
4	1	4	1	1	0	221	124	22	8	-1	
5	1	4	1	1	1	221	124	22	8	95.000000	  
2	1	5	0	0	0	94	149	16	7	-1	
3	1	5	1	0	0	94	149	16	7	-1	
4	1	5	1	1	0	94	149	16	7	-1	
5	1	5	1	1	1	94	149	16	7	95.000000	 
2	1	6	0	0	0	277	175	21	8	-1	
3	1	6	1	0	0	277	175	21	8	-1	
4	1	6	1	1	0	277	175	21	8	-1	
5	1	6	1	1	1	277	175	21	8	95.000000	 
2	1	7	0	0	0	157	245	371	27	-1	
3	1	7	1	0	0	157	245	371	27	-1	
4	1	7	1	1	0	157	245	371	27	-1	
5	1	7	1	1	1	157	245	371	27	95.000000	  
2	1	8	0	0	0	42	306	13	8	-1	
3	1	8	1	0	0	42	306	13	8	-1	
4	1	8	1	1	0	42	306	13	8	-1	
5	1	8	1	1	1	42	306	13	8	95.000000	 
2	1	9	0	0	0	19	123	621	654	-1	
3	1	9	1	0	0	19	123	621	654	-1	
4	1	9	1	1	0	65	123	535	9	-1	
5	1	9	1	1	1	65	123	37	9	90.094604	BROWN
5	1	9	1	1	2	112	123	5	8	50.678997	&
5	1	9	1	1	3	128	123	77	9	31.021889	WILLIAMSON
5	1	9	1	1	4	216	123	51	9	0.000000	TosaccU
5	1	9	1	1	5	277	123	37	9	69.854874	CORP.
