level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	762	1000	-1	
2	1	1	0	0	0	100	26	523	14	-1	
3	1	1	1	0	0	100	26	523	14	-1	
4	1	1	1	1	0	100	26	523	14	-1	
5	1	1	1	1	1	100	26	20	10	76.071625	for
5	1	1	1	1	2	130	27	59	12	85.610901	society
5	1	1	1	1	3	461	30	41	8	43.050705	applieg
5	1	1	1	1	4	513	31	54	8	50.095123	eclentitic
5	1	1	1	1	5	575	34	48	6	74.736038	research
2	1	2	0	0	0	100	46	530	50	-1	
3	1	2	1	0	0	100	50	530	38	-1	
4	1	2	1	1	0	618	54	12	18	-1	
5	1	2	1	1	1	618	54	12	18	49.652744	tl
4	1	2	1	2	0	100	46	513	50	-1	
5	1	2	1	2	1	100	67	67	11	92.820969	INVOICE
5	1	2	1	2	2	459	46	71	50	40.636421	exe)
5	1	2	1	2	3	580	63	33	25	50.076424	yo
2	1	3	0	0	0	460	98	94	42	-1	
3	1	3	1	0	0	460	98	94	42	-1	
4	1	3	1	1	0	460	98	68	8	-1	
5	1	3	1	1	1	460	98	18	7	0.000000	Pie.
5	1	3	1	1	2	484	98	18	7	93.919022	box
5	1	3	1	1	3	509	99	19	7	82.792786	342
4	1	3	1	2	0	460	114	56	9	-1	
5	1	3	1	2	1	460	114	25	8	95.078972	7300
5	1	3	1	2	2	492	116	24	7	65.826317	An
5	1	3	1	2	3	509	104	10	28	50.130497	a
4	1	3	1	3	0	461	131	93	9	-1	
5	1	3	1	3	1	461	131	17	7	91.809280	the
5	1	3	1	3	2	485	132	69	8	68.425117	netneriande
2	1	4	0	0	0	531	117	35	8	-1	
3	1	4	1	0	0	531	117	35	8	-1	
4	1	4	1	1	0	531	117	35	8	-1	
5	1	4	1	1	1	531	117	35	8	20.093414	Idoorn
2	1	5	0	0	0	518	119	11	21	-1	
3	1	5	1	0	0	518	119	11	21	-1	
4	1	5	1	1	0	518	119	11	21	-1	
5	1	5	1	1	1	518	119	11	21	95.000000	 
2	1	6	0	0	0	107	152	149	22	-1	
3	1	6	1	0	0	107	152	149	22	-1	
4	1	6	1	1	0	107	152	149	22	-1	
5	1	6	1	1	1	107	152	14	11	42.449379	a6
5	1	6	1	1	2	135	162	33	10	92.723999	Brown
5	1	6	1	1	3	176	164	6	8	92.085548	&
